id	name	source	reference	confidence	roles
cpx34651	cpx34651	KEGG	null	0.0	ftr34651;triggering;0;1
cpx34652	cpx34652	KEGG	null	0.0	ftr34652;triggering;0;1
cpx34654	cpx34654	KEGG	null	0.0	ftr34654;triggering;0;1
cpx34655	cpx34655	KEGG	null	0.0	ftr34655;triggering;0;1
cpx34656	cpx34656	KEGG	null	0.0	ftr34656;triggering;0;1
cpx34657	cpx34657	KEGG	null	0.0	ftr34657;triggering;0;1
cpx34659	cpx34659	KEGG	null	0.0	ftr34659;triggering;0;1
cpx34660	cpx34660	KEGG	null	0.0	ftr34660;triggering;0;1
cpx34662	cpx34662	KEGG	null	0.0	ftr34662;triggering;0;1
cpx34663	cpx34663	KEGG	null	0.0	ftr34663;triggering;0;1
cpx34664	cpx34664	KEGG	null	0.0	ftr34664;triggering;0;1
cpx34665	cpx34665	KEGG	null	0.0	ftr34665;triggering;0;1
cpx34666	cpx34666	KEGG	null	0.0	ftr34666;triggering;0;1
cpx34667	cpx34667	KEGG	null	0.0	ftr34667;triggering;0;1
cpx34668	cpx34668	KEGG	null	0.0	ftr34668;triggering;0;1
cpx34671	cpx34671	KEGG	null	0.0	ftr34671;triggering;0;1
cpx34672	cpx34672	KEGG	null	0.0	ftr34672;triggering;0;1
cpx34673	cpx34673	KEGG	null	0.0	ftr34673;triggering;0;1
cpx34674	cpx34674	KEGG	null	0.0	ftr34674;triggering;0;1
cpx34676	cpx34676	KEGG	null	0.0	ftr34676;triggering;0;1
cpx34677	cpx34677	KEGG	null	0.0	ftr34677;triggering;0;1
cpx34678	cpx34678	KEGG	null	0.0	ftr34678;triggering;0;1
cpx34679	cpx34679	KEGG	null	0.0	ftr34679;triggering;0;1
cpx34680	cpx34680	KEGG	null	0.0	ftr34680;triggering;0;1
cpx34681	cpx34681	KEGG	null	0.0	ftr34681;triggering;0;1
cpx34682	cpx34682	KEGG	null	0.0	ftr34682;triggering;0;1
cpx34683	cpx34683	KEGG	null	0.0	ftr34683;triggering;0;1
cpx34684	cpx34684	KEGG	null	0.0	ftr34684;triggering;0;1
cpx34685	cpx34685	KEGG	null	0.0	ftr34685;triggering;0;1
cpx34686	cpx34686	KEGG	null	0.0	ftr34686;triggering;0;1
cpx34687	cpx34687	KEGG	null	0.0	ftr34687;triggering;0;1
cpx34688	cpx34688	KEGG	null	0.0	ftr34688;triggering;0;1
cpx34689	cpx34689	KEGG	null	0.0	ftr34689;triggering;0;1
cpx34690	cpx34690	KEGG	null	0.0	ftr34690;triggering;0;1
cpx34691	cpx34691	KEGG	null	0.0	ftr34691;triggering;0;1
cpx34692	cpx34692	KEGG	null	0.0	ftr34692;triggering;0;1
cpx34693	cpx34693	KEGG	null	0.0	ftr34693;triggering;0;1
cpx34694	cpx34694	KEGG	null	0.0	ftr34694;triggering;0;1
cpx34695	cpx34695	KEGG	null	0.0	ftr34695;triggering;0;1
cpx34696	cpx34696	KEGG	null	0.0	ftr34696;triggering;0;1
cpx34697	cpx34697	KEGG	null	0.0	ftr34697;triggering;0;1
cpx34698	cpx34698	KEGG	null	0.0	ftr34698;triggering;0;1
cpx34699	cpx34699	KEGG	null	0.0	ftr34699;triggering;0;1
cpx34700	cpx34700	KEGG	null	0.0	ftr34700;triggering;0;1
cpx34701	cpx34701	KEGG	null	0.0	ftr34701;triggering;0;1
cpx34702	cpx34702	KEGG	null	0.0	ftr34702;triggering;0;1
cpx34703	cpx34703	KEGG	null	0.0	ftr34703;triggering;0;1
cpx34704	cpx34704	KEGG	null	0.0	ftr34704;triggering;0;1
cpx34705	cpx34705	KEGG	null	0.0	ftr34705;triggering;0;1
cpx34706	cpx34706	KEGG	null	0.0	ftr34706;triggering;0;1
cpx34707	cpx34707	KEGG	null	0.0	ftr34707;triggering;0;1
cpx34709	cpx34709	KEGG	null	0.0	ftr34709;triggering;0;1
cpx34710	cpx34710	KEGG	null	0.0	ftr34710;triggering;0;1
cpx34711	cpx34711	KEGG	null	0.0	ftr34711;triggering;0;1
cpx34712	cpx34712	KEGG	null	0.0	ftr34712;triggering;0;1
cpx34713	cpx34713	KEGG	null	0.0	ftr34713;triggering;0;1
cpx34714	cpx34714	KEGG	null	0.0	ftr34714;triggering;0;1
cpx34715	cpx34715	KEGG	null	0.0	ftr34715;triggering;0;1
cpx34717	cpx34717	KEGG	null	0.0	ftr34717;triggering;0;1
cpx34718	cpx34718	KEGG	null	0.0	ftr34718;triggering;0;1
cpx34719	cpx34719	KEGG	null	0.0	ftr34719;triggering;0;1
cpx34720	cpx34720	KEGG	null	0.0	ftr34720;triggering;0;1
cpx34721	cpx34721	KEGG	null	0.0	ftr34721;triggering;0;1
cpx34722	cpx34722	KEGG	null	0.0	ftr34722;triggering;0;1
cpx34724	cpx34724	KEGG	null	0.0	ftr34724;triggering;0;1
cpx34725	cpx34725	KEGG	null	0.0	ftr34725;triggering;0;1
cpx34726	cpx34726	KEGG	null	0.0	ftr34726;triggering;0;1
cpx34727	cpx34727	KEGG	null	0.0	ftr34727;triggering;0;1
cpx34728	cpx34728	KEGG	null	0.0	ftr34728;triggering;0;1
cpx34730	cpx34730	KEGG	null	0.0	ftr34730;triggering;0;1
cpx34731	cpx34731	KEGG	null	0.0	ftr34731;triggering;0;1
cpx34732	cpx34732	KEGG	null	0.0	ftr34732;triggering;0;1
cpx34733	cpx34733	KEGG	null	0.0	ftr34733;triggering;0;1
cpx34734	cpx34734	KEGG	null	0.0	ftr34734;triggering;0;1
cpx34736	cpx34736	KEGG	null	0.0	ftr34736;triggering;0;1
cpx34742	cpx34742	KEGG	null	0.0	ftr34742;triggering;0;1
cpx34744	cpx34744	KEGG	null	0.0	ftr34744;triggering;0;1
cpx34746	cpx34746	KEGG	null	0.0	ftr34746;triggering;0;1
cpx34750	cpx34750	KEGG	null	0.0	ftr34750;triggering;0;1
cpx34753	cpx34753	KEGG	null	0.0	ftr34753;triggering;0;1
cpx34755	cpx34755	KEGG	null	0.0	ftr34755;triggering;0;1
cpx34756	cpx34756	KEGG	null	0.0	ftr34756;triggering;0;1
cpx34760	cpx34760	KEGG	null	0.0	ftr34760;triggering;0;1
cpx34761	cpx34761	KEGG	null	0.0	ftr34761;triggering;0;1
cpx34762	cpx34762	KEGG	null	0.0	ftr34762;triggering;0;1
cpx34766	cpx34766	KEGG	null	0.0	ftr34766;triggering;0;1
cpx34767	cpx34767	KEGG	null	0.0	ftr34767;triggering;0;1
cpx34770	cpx34770	KEGG	null	0.0	ftr34770;triggering;0;1
cpx34772	cpx34772	KEGG	null	0.0	ftr34772;triggering;0;1
cpx34773	cpx34773	KEGG	null	0.0	ftr34773;triggering;0;1
cpx34775	cpx34775	KEGG	null	0.0	ftr34775;triggering;0;1
cpx34776	cpx34776	KEGG	null	0.0	ftr34776;triggering;0;1
cpx34778	cpx34778	KEGG	null	0.0	ftr34778;triggering;0;1
cpx34779	cpx34779	KEGG	null	0.0	ftr34779;triggering;0;1
cpx34784	cpx34784	KEGG	null	0.0	ftr34784;triggering;0;1
cpx34785	cpx34785	KEGG	null	0.0	ftr34785;triggering;0;1
cpx34786	cpx34786	KEGG	null	0.0	ftr34786;triggering;0;1
cpx34787	cpx34787	KEGG	null	0.0	ftr34787;triggering;0;1
cpx34788	cpx34788	KEGG	null	0.0	ftr34788;triggering;0;1
cpx34789	cpx34789	KEGG	null	0.0	ftr34789;triggering;0;1
cpx34790	cpx34790	KEGG	null	0.0	ftr34790;triggering;0;1
cpx34791	cpx34791	KEGG	null	0.0	ftr34791;triggering;0;1
cpx34792	cpx34792	KEGG	null	0.0	ftr34792;triggering;0;1
cpx34793	cpx34793	KEGG	null	0.0	ftr34793;triggering;0;1
cpx34794	cpx34794	KEGG	null	0.0	ftr34794;triggering;0;1
cpx34795	cpx34795	KEGG	null	0.0	ftr34795;triggering;0;1
cpx34796	cpx34796	KEGG	null	0.0	ftr34796;triggering;0;1
cpx34797	cpx34797	KEGG	null	0.0	ftr34797;triggering;0;1
cpx34798	cpx34798	KEGG	null	0.0	ftr34798;triggering;0;1
cpx34799	cpx34799	KEGG	null	0.0	ftr34799;triggering;0;1
cpx34800	cpx34800	KEGG	null	0.0	ftr34800;triggering;0;1
cpx34801	cpx34801	KEGG	null	0.0	ftr34801;triggering;0;1
cpx34802	cpx34802	KEGG	null	0.0	ftr34802;triggering;0;1
cpx34804	cpx34804	KEGG	null	0.0	ftr34804;triggering;0;1
cpx34805	cpx34805	KEGG	null	0.0	ftr34805;triggering;0;1
cpx34806	cpx34806	KEGG	null	0.0	ftr34806;triggering;0;1
cpx34807	cpx34807	KEGG	null	0.0	ftr34807;triggering;0;1
cpx34808	cpx34808	KEGG	null	0.0	ftr34808;triggering;0;1
cpx34811	cpx34811	KEGG	null	0.0	ftr34811;triggering;0;1
cpx34812	cpx34812	KEGG	null	0.0	ftr34812;triggering;0;1
cpx34813	cpx34813	KEGG	null	0.0	ftr34813;triggering;0;1
cpx34814	cpx34814	KEGG	null	0.0	ftr34814;triggering;0;1
cpx34815	cpx34815	KEGG	null	0.0	ftr34815;triggering;0;1
cpx34816	cpx34816	KEGG	null	0.0	ftr34816;triggering;0;1
cpx34817	cpx34817	KEGG	null	0.0	ftr34817;triggering;0;1
cpx34819	cpx34819	KEGG	null	0.0	ftr34819;triggering;0;1
cpx34820	cpx34820	KEGG	null	0.0	ftr34820;triggering;0;1
cpx34821	cpx34821	KEGG	null	0.0	ftr34821;triggering;0;1
cpx34823	cpx34823	KEGG	null	0.0	ftr34823;triggering;0;1
cpx34824	cpx34824	KEGG	null	0.0	ftr34824;triggering;0;1
cpx34825	cpx34825	KEGG	null	0.0	ftr34825;triggering;0;1
cpx34826	cpx34826	KEGG	null	0.0	ftr34826;triggering;0;1
cpx34827	cpx34827	KEGG	null	0.0	ftr34827;triggering;0;1
cpx34828	cpx34828	KEGG	null	0.0	ftr34828;triggering;0;1
cpx34829	cpx34829	KEGG	null	0.0	ftr34829;triggering;0;1
cpx34830	cpx34830	KEGG	null	0.0	ftr34830;triggering;0;1
cpx34831	cpx34831	KEGG	null	0.0	ftr34831;triggering;0;1
cpx34832	cpx34832	KEGG	null	0.0	ftr34832;triggering;0;1
cpx34835	cpx34835	KEGG	null	0.0	ftr34835;triggering;0;1
cpx34836	cpx34836	KEGG	null	0.0	ftr34836;triggering;0;1
cpx34837	cpx34837	KEGG	null	0.0	ftr34837;triggering;0;1
cpx34843	cpx34843	KEGG	null	0.0	ftr34843;triggering;0;1
cpx34845	cpx34845	KEGG	null	0.0	ftr34845;triggering;0;1
cpx34849	cpx34849	KEGG	null	0.0	ftr34849;triggering;0;1
cpx34850	cpx34850	KEGG	null	0.0	ftr34850;triggering;0;1
cpx34852	cpx34852	KEGG	null	0.0	ftr34852;triggering;0;1
cpx34853	cpx34853	KEGG	null	0.0	ftr34853;triggering;0;1
cpx34854	cpx34854	KEGG	null	0.0	ftr34854;triggering;0;1
cpx34857	cpx34857	KEGG	null	0.0	ftr34857;triggering;0;1
cpx34859	cpx34859	KEGG	null	0.0	ftr34859;triggering;0;1
cpx34860	cpx34860	KEGG	null	0.0	ftr34860;triggering;0;1
cpx34861	cpx34861	KEGG	null	0.0	ftr34861;triggering;0;1
cpx34862	cpx34862	KEGG	null	0.0	ftr34862;triggering;0;1
cpx34863	cpx34863	KEGG	null	0.0	ftr34863;triggering;0;1
cpx34865	cpx34865	KEGG	null	0.0	ftr34865;triggering;0;1
cpx34869	cpx34869	KEGG	null	0.0	ftr34869;triggering;0;1
cpx34870	cpx34870	KEGG	null	0.0	ftr34870;triggering;0;1
cpx34871	cpx34871	KEGG	null	0.0	ftr34871;triggering;0;1
cpx34872	cpx34872	KEGG	null	0.0	ftr34872;triggering;0;1
cpx34873	cpx34873	KEGG	null	0.0	ftr34873;triggering;0;1
cpx34874	cpx34874	KEGG	null	0.0	ftr34874;triggering;0;1
cpx34875	cpx34875	KEGG	null	0.0	ftr34875;triggering;0;1
cpx34877	cpx34877	KEGG	null	0.0	ftr34877;triggering;0;1
cpx34880	cpx34880	KEGG	null	0.0	ftr34880;triggering;0;1
cpx34887	cpx34887	KEGG	null	0.0	ftr34887;triggering;0;1
cpx34888	cpx34888	KEGG	null	0.0	ftr34888;triggering;0;1
cpx34891	cpx34891	KEGG	null	0.0	ftr34891;triggering;0;1
cpx34897	cpx34897	KEGG	null	0.0	ftr34897;triggering;0;1
cpx34900	cpx34900	KEGG	null	0.0	ftr34900;triggering;0;1
cpx34901	cpx34901	KEGG	null	0.0	ftr34901;triggering;0;1
cpx34908	cpx34908	KEGG	null	0.0	ftr34908;triggering;0;1
cpx34910	cpx34910	KEGG	null	0.0	ftr34910;triggering;0;1
cpx34911	cpx34911	KEGG	null	0.0	ftr34911;triggering;0;1
cpx34915	cpx34915	KEGG	null	0.0	ftr34915;triggering;0;1
cpx34918	cpx34918	KEGG	null	0.0	ftr34918;triggering;0;1
cpx34920	cpx34920	KEGG	null	0.0	ftr34920;triggering;0;1
cpx34927	cpx34927	KEGG	null	0.0	ftr34927;triggering;0;1
cpx34932	cpx34932	KEGG	null	0.0	ftr34932;triggering;0;1
cpx34933	cpx34933	KEGG	null	0.0	ftr34933;triggering;0;1
cpx34934	cpx34934	KEGG	null	0.0	ftr34934;triggering;0;1
cpx34935	cpx34935	KEGG	null	0.0	ftr34935;triggering;0;1
cpx34936	cpx34936	KEGG	null	0.0	ftr34936;triggering;0;1
cpx34938	cpx34938	KEGG	null	0.0	ftr34938;triggering;0;1
cpx34947	cpx34947	KEGG	null	0.0	ftr34947;triggering;0;1
cpx34948	cpx34948	KEGG	null	0.0	ftr34948;triggering;0;1
cpx34950	cpx34950	KEGG	null	0.0	ftr34950;triggering;0;1
cpx34952	cpx34952	KEGG	null	0.0	ftr34952;triggering;0;1
cpx34953	cpx34953	KEGG	null	0.0	ftr34953;triggering;0;1
cpx34954	cpx34954	KEGG	null	0.0	ftr34954;triggering;0;1
cpx34955	cpx34955	KEGG	null	0.0	ftr34955;triggering;0;1
cpx34958	cpx34958	KEGG	null	0.0	ftr34958;triggering;0;1
cpx34959	cpx34959	KEGG	null	0.0	ftr34959;triggering;0;1
cpx34960	cpx34960	KEGG	null	0.0	ftr34960;triggering;0;1
cpx34962	cpx34962	KEGG	null	0.0	ftr34962;triggering;0;1
cpx34963	cpx34963	KEGG	null	0.0	ftr34963;triggering;0;1
cpx34964	cpx34964	KEGG	null	0.0	ftr34964;triggering;0;1
cpx34966	cpx34966	KEGG	null	0.0	ftr34966;triggering;0;1
cpx34967	cpx34967	KEGG	null	0.0	ftr34967;triggering;0;1
cpx34969	cpx34969	KEGG	null	0.0	ftr34969;triggering;0;1
cpx34970	cpx34970	KEGG	null	0.0	ftr34970;triggering;0;1
cpx34971	cpx34971	KEGG	null	0.0	ftr34971;triggering;0;1
cpx34972	cpx34972	KEGG	null	0.0	ftr34972;triggering;0;1
cpx34973	cpx34973	KEGG	null	0.0	ftr34973;triggering;0;1
cpx34974	cpx34974	KEGG	null	0.0	ftr34974;triggering;0;1
cpx34975	cpx34975	KEGG	null	0.0	ftr34975;triggering;0;1
cpx34976	cpx34976	KEGG	null	0.0	ftr34976;triggering;0;1
cpx34977	cpx34977	KEGG	null	0.0	ftr34977;triggering;0;1
cpx34979	cpx34979	KEGG	null	0.0	ftr34979;triggering;0;1
cpx34980	cpx34980	KEGG	null	0.0	ftr34980;triggering;0;1
cpx34981	cpx34981	KEGG	null	0.0	ftr34981;triggering;0;1
cpx34982	cpx34982	KEGG	null	0.0	ftr34982;triggering;0;1
cpx34983	cpx34983	KEGG	null	0.0	ftr34983;triggering;0;1
cpx34985	cpx34985	KEGG	null	0.0	ftr34985;triggering;0;1
cpx34986	cpx34986	KEGG	null	0.0	ftr34986;triggering;0;1
cpx34987	cpx34987	KEGG	null	0.0	ftr34987;triggering;0;1
cpx34989	cpx34989	KEGG	null	0.0	ftr34989;triggering;0;1
cpx35002	cpx35002	KEGG	null	0.0	ftr35002;triggering;0;1
cpx35007	cpx35007	KEGG	null	0.0	ftr35007;triggering;0;1
cpx35008	cpx35008	KEGG	null	0.0	ftr35008;triggering;0;1
cpx35010	cpx35010	KEGG	null	0.0	ftr35010;triggering;0;1
cpx35011	cpx35011	KEGG	null	0.0	ftr35011;triggering;0;1
cpx35016	cpx35016	KEGG	null	0.0	ftr35016;triggering;0;1
cpx35025	cpx35025	KEGG	null	0.0	ftr35025;triggering;0;1
cpx35027	cpx35027	KEGG	null	0.0	ftr35027;triggering;0;1
cpx35028	cpx35028	KEGG	null	0.0	ftr35028;triggering;0;1
cpx35031	cpx35031	KEGG	null	0.0	ftr35031;triggering;0;1
cpx35032	cpx35032	KEGG	null	0.0	ftr35032;triggering;0;1
cpx35034	cpx35034	KEGG	null	0.0	ftr35034;triggering;0;1
cpx35035	cpx35035	KEGG	null	0.0	ftr35035;triggering;0;1
cpx35036	cpx35036	KEGG	null	0.0	ftr35036;triggering;0;1
cpx35037	cpx35037	KEGG	null	0.0	ftr35037;triggering;0;1
cpx35040	cpx35040	KEGG	null	0.0	ftr35040;triggering;0;1
cpx35041	cpx35041	KEGG	null	0.0	ftr35041;triggering;0;1
cpx35044	cpx35044	KEGG	null	0.0	ftr35044;triggering;0;1
cpx35045	cpx35045	KEGG	null	0.0	ftr35045;triggering;0;1
cpx35046	cpx35046	KEGG	null	0.0	ftr35046;triggering;0;1
cpx35047	cpx35047	KEGG	null	0.0	ftr35047;triggering;0;1
cpx35048	cpx35048	KEGG	null	0.0	ftr35048;triggering;0;1
cpx35053	cpx35053	KEGG	null	0.0	ftr35053;triggering;0;1
cpx35054	cpx35054	KEGG	null	0.0	ftr35054;triggering;0;1
cpx35056	cpx35056	KEGG	null	0.0	ftr35056;triggering;0;1
cpx35057	cpx35057	KEGG	null	0.0	ftr35057;triggering;0;1
cpx35058	cpx35058	KEGG	null	0.0	ftr35058;triggering;0;1
cpx35061	cpx35061	KEGG	null	0.0	ftr35061;triggering;0;1
cpx35062	cpx35062	KEGG	null	0.0	ftr35062;triggering;0;1
cpx35064	cpx35064	KEGG	null	0.0	ftr35064;triggering;0;1
cpx35065	cpx35065	KEGG	null	0.0	ftr35065;triggering;0;1
cpx35066	cpx35066	KEGG	null	0.0	ftr35066;triggering;0;1
cpx35068	cpx35068	KEGG	null	0.0	ftr35068;triggering;0;1
cpx35069	cpx35069	KEGG	null	0.0	ftr35069;triggering;0;1
cpx35070	cpx35070	KEGG	null	0.0	ftr35070;triggering;0;1
cpx35072	cpx35072	KEGG	null	0.0	ftr35072;triggering;0;1
cpx35074	cpx35074	KEGG	null	0.0	ftr35074;triggering;0;1
cpx35075	cpx35075	KEGG	null	0.0	ftr35075;triggering;0;1
cpx35076	cpx35076	KEGG	null	0.0	ftr35076;triggering;0;1
cpx35077	cpx35077	KEGG	null	0.0	ftr35077;triggering;0;1
cpx35079	cpx35079	KEGG	null	0.0	ftr35079;triggering;0;1
cpx35080	cpx35080	KEGG	null	0.0	ftr35080;triggering;0;1
cpx35082	cpx35082	KEGG	null	0.0	ftr35082;triggering;0;1
cpx35084	cpx35084	KEGG	null	0.0	ftr35084;triggering;0;1
cpx35092	cpx35092	KEGG	null	0.0	ftr35092;triggering;0;1
cpx35093	cpx35093	KEGG	null	0.0	ftr35093;triggering;0;1
cpx35094	cpx35094	KEGG	null	0.0	ftr35094;triggering;0;1
cpx35095	cpx35095	KEGG	null	0.0	ftr35095;triggering;0;1
cpx35097	cpx35097	KEGG	null	0.0	ftr35097;triggering;0;1
cpx35099	cpx35099	KEGG	null	0.0	ftr35099;triggering;0;1
cpx35100	cpx35100	KEGG	null	0.0	ftr35100;triggering;0;1
cpx35103	cpx35103	KEGG	null	0.0	ftr35103;triggering;0;1
cpx35106	cpx35106	KEGG	null	0.0	ftr35106;triggering;0;1
cpx35107	cpx35107	KEGG	null	0.0	ftr35107;triggering;0;1
cpx35108	cpx35108	KEGG	null	0.0	ftr35108;triggering;0;1
cpx35109	cpx35109	KEGG	null	0.0	ftr35109;triggering;0;1
cpx35110	cpx35110	KEGG	null	0.0	ftr35110;triggering;0;1
cpx35111	cpx35111	KEGG	null	0.0	ftr35111;triggering;0;1
cpx35112	cpx35112	KEGG	null	0.0	ftr35112;triggering;0;1
cpx35113	cpx35113	KEGG	null	0.0	ftr35113;triggering;0;1
cpx35114	cpx35114	KEGG	null	0.0	ftr35114;triggering;0;1
cpx35115	cpx35115	KEGG	null	0.0	ftr35115;triggering;0;1
cpx35116	cpx35116	KEGG	null	0.0	ftr35116;triggering;0;1
cpx35117	cpx35117	KEGG	null	0.0	ftr35117;triggering;0;1
cpx35118	cpx35118	KEGG	null	0.0	ftr35118;triggering;0;1
cpx35119	cpx35119	KEGG	null	0.0	ftr35119;triggering;0;1
cpx35120	cpx35120	KEGG	null	0.0	ftr35120;triggering;0;1
cpx35121	cpx35121	KEGG	null	0.0	ftr35121;triggering;0;1
cpx35122	cpx35122	KEGG	null	0.0	ftr35122;triggering;0;1
cpx35123	cpx35123	KEGG	null	0.0	ftr35123;triggering;0;1
cpx35125	cpx35125	KEGG	null	0.0	ftr35125;triggering;0;1
cpx35126	cpx35126	KEGG	null	0.0	ftr35126;triggering;0;1
cpx35127	cpx35127	KEGG	null	0.0	ftr35127;triggering;0;1
cpx35128	cpx35128	KEGG	null	0.0	ftr35128;triggering;0;1
cpx35129	cpx35129	KEGG	null	0.0	ftr35129;triggering;0;1
cpx35130	cpx35130	KEGG	null	0.0	ftr35130;triggering;0;1
cpx35131	cpx35131	KEGG	null	0.0	ftr35131;triggering;0;1
cpx35132	cpx35132	KEGG	null	0.0	ftr35132;triggering;0;1
cpx35133	cpx35133	KEGG	null	0.0	ftr35133;triggering;0;1
cpx35134	cpx35134	KEGG	null	0.0	ftr35134;triggering;0;1
cpx35135	cpx35135	KEGG	null	0.0	ftr35135;triggering;0;1
cpx35136	cpx35136	KEGG	null	0.0	ftr35136;triggering;0;1
cpx35137	cpx35137	KEGG	null	0.0	ftr35137;triggering;0;1
cpx35138	cpx35138	KEGG	null	0.0	ftr35138;triggering;0;1
cpx35139	cpx35139	KEGG	null	0.0	ftr35139;triggering;0;1
cpx35140	cpx35140	KEGG	null	0.0	ftr35140;triggering;0;1
cpx35141	cpx35141	KEGG	null	0.0	ftr35141;triggering;0;1
cpx35142	cpx35142	KEGG	null	0.0	ftr35142;triggering;0;1
cpx35143	cpx35143	KEGG	null	0.0	ftr35143;triggering;0;1
cpx35144	cpx35144	KEGG	null	0.0	ftr35144;triggering;0;1
cpx35145	cpx35145	KEGG	null	0.0	ftr35145;triggering;0;1
cpx35146	cpx35146	KEGG	null	0.0	ftr35146;triggering;0;1
cpx35148	cpx35148	KEGG	null	0.0	ftr35148;triggering;0;1
cpx35149	cpx35149	KEGG	null	0.0	ftr35149;triggering;0;1
cpx35150	cpx35150	KEGG	null	0.0	ftr35150;triggering;0;1
cpx35151	cpx35151	KEGG	null	0.0	ftr35151;triggering;0;1
cpx35152	cpx35152	KEGG	null	0.0	ftr35152;triggering;0;1
cpx35153	cpx35153	KEGG	null	0.0	ftr35153;triggering;0;1
cpx35154	cpx35154	KEGG	null	0.0	ftr35154;triggering;0;1
cpx35155	cpx35155	KEGG	null	0.0	ftr35155;triggering;0;1
cpx35156	cpx35156	KEGG	null	0.0	ftr35156;triggering;0;1
cpx35157	cpx35157	KEGG	null	0.0	ftr35157;triggering;0;1
cpx35159	cpx35159	KEGG	null	0.0	ftr35159;triggering;0;1
cpx35160	cpx35160	KEGG	null	0.0	ftr35160;triggering;0;1
cpx35161	cpx35161	KEGG	null	0.0	ftr35161;triggering;0;1
cpx35162	cpx35162	KEGG	null	0.0	ftr35162;triggering;0;1
cpx35163	cpx35163	KEGG	null	0.0	ftr35163;triggering;0;1
cpx35164	cpx35164	KEGG	null	0.0	ftr35164;triggering;0;1
cpx35165	cpx35165	KEGG	null	0.0	ftr35165;triggering;0;1
cpx35166	cpx35166	KEGG	null	0.0	ftr35166;triggering;0;1
cpx35167	cpx35167	KEGG	null	0.0	ftr35167;triggering;0;1
cpx35168	cpx35168	KEGG	null	0.0	ftr35168;triggering;0;1
cpx35170	cpx35170	KEGG	null	0.0	ftr35170;triggering;0;1
cpx35171	cpx35171	KEGG	null	0.0	ftr35171;triggering;0;1
cpx35173	cpx35173	KEGG	null	0.0	ftr35173;triggering;0;1
cpx35174	cpx35174	KEGG	null	0.0	ftr35174;triggering;0;1
cpx35175	cpx35175	KEGG	null	0.0	ftr35175;triggering;0;1
cpx35176	cpx35176	KEGG	null	0.0	ftr35176;triggering;0;1
cpx35177	cpx35177	KEGG	null	0.0	ftr35177;triggering;0;1
cpx35178	cpx35178	KEGG	null	0.0	ftr35178;triggering;0;1
cpx35179	cpx35179	KEGG	null	0.0	ftr35179;triggering;0;1
cpx35180	cpx35180	KEGG	null	0.0	ftr35180;triggering;0;1
cpx35181	cpx35181	KEGG	null	0.0	ftr35181;triggering;0;1
cpx35182	cpx35182	KEGG	null	0.0	ftr35182;triggering;0;1
cpx35183	cpx35183	KEGG	null	0.0	ftr35183;triggering;0;1
cpx35184	cpx35184	KEGG	null	0.0	ftr35184;triggering;0;1
cpx35185	cpx35185	KEGG	null	0.0	ftr35185;triggering;0;1
cpx35186	cpx35186	KEGG	null	0.0	ftr35186;triggering;0;1
cpx35187	cpx35187	KEGG	null	0.0	ftr35187;triggering;0;1
cpx35188	cpx35188	KEGG	null	0.0	ftr35188;triggering;0;1
cpx35189	cpx35189	KEGG	null	0.0	ftr35189;triggering;0;1
cpx35190	cpx35190	KEGG	null	0.0	ftr35190;triggering;0;1
cpx35191	cpx35191	KEGG	null	0.0	ftr35191;triggering;0;1
cpx35192	cpx35192	KEGG	null	0.0	ftr35192;triggering;0;1
cpx35193	cpx35193	KEGG	null	0.0	ftr35193;triggering;0;1
cpx35194	cpx35194	KEGG	null	0.0	ftr35194;triggering;0;1
cpx35195	cpx35195	KEGG	null	0.0	ftr35195;triggering;0;1
cpx35196	cpx35196	KEGG	null	0.0	ftr35196;triggering;0;1
cpx35197	cpx35197	KEGG	null	0.0	ftr35197;triggering;0;1
cpx35198	cpx35198	KEGG	null	0.0	ftr35198;triggering;0;1
cpx35199	cpx35199	KEGG	null	0.0	ftr35199;triggering;0;1
cpx35200	cpx35200	KEGG	null	0.0	ftr35200;triggering;0;1
cpx35201	cpx35201	KEGG	null	0.0	ftr35201;triggering;0;1
cpx35202	cpx35202	KEGG	null	0.0	ftr35202;triggering;0;1
cpx35203	cpx35203	KEGG	null	0.0	ftr35203;triggering;0;1
cpx35204	cpx35204	KEGG	null	0.0	ftr35204;triggering;0;1
cpx35205	cpx35205	KEGG	null	0.0	ftr35205;triggering;0;1
cpx35206	cpx35206	KEGG	null	0.0	ftr35206;triggering;0;1
cpx35207	cpx35207	KEGG	null	0.0	ftr35207;triggering;0;1
cpx35208	cpx35208	KEGG	null	0.0	ftr35208;triggering;0;1
cpx35209	cpx35209	KEGG	null	0.0	ftr35209;triggering;0;1
cpx35210	cpx35210	KEGG	null	0.0	ftr35210;triggering;0;1
cpx35211	cpx35211	KEGG	null	0.0	ftr35211;triggering;0;1
cpx35212	cpx35212	KEGG	null	0.0	ftr35212;triggering;0;1
cpx35213	cpx35213	KEGG	null	0.0	ftr35213;triggering;0;1
cpx35214	cpx35214	KEGG	null	0.0	ftr35214;triggering;0;1
cpx35215	cpx35215	KEGG	null	0.0	ftr35215;triggering;0;1
cpx35216	cpx35216	KEGG	null	0.0	ftr35216;triggering;0;1
cpx35220	cpx35220	KEGG	null	0.0	ftr35220;triggering;0;1
cpx35229	cpx35229	KEGG	null	0.0	ftr35229;triggering;0;1
cpx35230	cpx35230	KEGG	null	0.0	ftr35230;triggering;0;1
